"ClimateBusiness","ID","LanguageOfText","annotation_id","annotator","created_at","id","lead_time","paragraph_translated","sentiment","updated_at" 
True,"303931_2","FR",378,"1","2025-12-16T22:21:44.995674Z",3315,10.936,"For several years now, the presence of the wolf on Swiss territory has been a reality. It has been observed in the Alpine regions and on the borders with Italy and Austria, but its presence is now becoming worrying in the Vaud Jura, where several packs are present. They attack cattle: calves and heifers have been attacked and partly eaten. The presence of wolf packs in populated areas is also a danger for the population as well as for the young livestock that graze there. As a result, cohabitation is difficult and dangerous.","non_climate","2025-12-16T22:21:44.995674Z"
True,"287798_15","FR",379,"1","2025-12-16T22:21:49.071753Z",3316,3.823,"In Article 14, the Commission preferred the Federal Council's draft to the decision of the Council of States.","non_classifiable","2025-12-16T22:21:49.071753Z"
True,"362370_4","FR",380,"1","2025-12-16T22:22:25.706202Z",3317,36.397,"A consensus on this issue could, in my view, take the following form[NB]: an exit plan must combine concrete measures, measurable milestones and rigorous monitoring. Some countries around us have taken this step, such as the Netherlands and Germany. All stakeholders - scientific, animal protection and industry - must be involved in defining and implementing the plan. What's more, the plan must be dynamic rather than static. The aim is not to set milestones in advance, but to follow the evolution of science and technology in order to roll out the plan.","non_climate","2025-12-16T22:22:25.706202Z"
True,"282813_1","DE",381,"1","2025-12-16T22:22:50.957867Z",3318,25.007,"Federal Councillor, I know you as a woman who has always put her heart and soul into promoting equality and equal rights. Do you put the same amount of heart and soul into promoting equal rights for men in a professional group? And do you agree with me when I say that Swiss pilots are allowed to work and fly until 65, but private pilots only until 60? Where is the equality for these pilots that ensures that they too can work until 65, just like everyone else in Switzerland?","non_climate","2025-12-16T22:22:50.957867Z"
True,"296237_10","FR",382,"1","2025-12-16T22:23:13.770310Z",3319,22.563,"I would also like to point out that paragraphs 2 and 3 of both the popular initiative and the direct counter-proposal take account of emissions from air transport within the Swiss reduction target. All aviation fuels put into circulation in Switzerland should be included. However, cross-border air transport is not included in the scope of application. In paragraph 4 of both texts, the CEATE-N agrees that climate policy should lead to a strengthening of our economy and should be socially welcomed.","climate","2025-12-16T22:23:13.770310Z"
False,"229444_9","FR",383,"1","2025-12-16T22:23:29.242929Z",3320,15.121,"This means that most of the requests contained in this motion, tabled in 2016, have been implemented by our legislation, while fully respecting our constitutional order.","non_classifiable","2025-12-16T22:23:29.242929Z"
True,"308790_3","FR",384,"1","2025-12-16T22:25:04.357388Z",3321,18.865,"The members of the committee had the opportunity to tell us why we should support the majority or the minority; you have heard the various arguments. Having listened carefully to them, I propose that we support the Stark minority proposal, as it creates, in my view, greater planning certainty and is based on the results of the hydropower round table, which are widely supported by the circles concerned.","climate","2025-12-16T22:25:04.357388Z"
False,"265587_19","FR",385,"1","2025-12-16T22:25:35.652134Z",3322,31.074,"We understand the desire for more information; it has been provided. This now justifies the discussion and the decision as to the level you wish to give to this element. Today, it seems to us that this project is clearly ready for discussion. We would, of course, have liked to have seen it discussed earlier, but this was not possible due to the health crisis. Now it's time to discuss it, the elements are ready. It's up to you to lead the discussion and make the decisions. When it comes to culture, that's what everyone expects of Parliament.","non_classifiable","2025-12-16T22:25:35.652134Z"
True,"218011_1","DE",386,"1","2025-12-16T22:26:06.317063Z",3323,30.454,"I don't have any ""strong feelings"" here. We are saying that a further review request is not necessary because we are examining this issue anyway, as we wrote in the statement. Such a regulation is not possible in the current legislation until 2020 because, of course, the entire mechanism with the reductions is in force and this has been agreed with the industry. At the moment, the issue is also a bit out of character because CO2 is accounted for where it is emitted. If you simply hook yourself up to a district heating pipe as a consumer, you don't actually reduce anything.","climate","2025-12-16T22:26:06.317063Z"
True,"219622_7","FR",387,"1","2025-12-16T22:26:16.529589Z",3324,9.975,"On the opportunities side, we see the digitization of economic activities as opening up vast potential for improving efficiency in energy and resource management, for example by optimizing production processes or transport and goods flows. According to forecasts by the Global e-Sustainability Initiative, digitization could save us almost 16% of global CO2 emissions by 2020. On the risk side, a rebound effect cannot be ruled out. In particular, there is a need to prevent excessive power consumption in connection with digitization IT media.","climate","2025-12-16T22:26:16.529589Z"
True,"334044_3","FR",388,"1","2025-12-16T22:26:29.642341Z",3325,12.807,"I therefore believe that Article 4 paragraph 2 of the CO2 Act is not simply a question of adding the financial sector, because it ""looks good"", but a reminder of the Climate and Innovation Act, which already provides for the possibility of measures in this area. It's not a question of whether or not we agree with the fact that the financial sector generates significant CO2 emissions. This is already enshrined in the Climate and Innovation Act. It's more a question of legislative consistency. It's a reminder of the Climate and Innovation Act, which already sets these targets.","climate","2025-12-16T22:26:29.642341Z"
True,"254831_8","DE",389,"1","2025-12-16T22:30:09.221044Z",3326,219.337,"My expectation of this strategy is as follows: that forest policy in this area will also be developed jointly, taking into account the principle of the joint responsibility of the Confederation and the cantons. A joint task does not mean a federal task, but a joint task of the cantons and the Confederation, because the conditions in the cantons are very different. My expectation is therefore that a sub-strategy will be developed for each forest service or that the existing strategies will be reviewed to determine whether they are still up to date and specific enough. Measures must then be derived, evaluated and prioritized, and the necessary resources identified. We need to clarify what resources we will need over the next ten years in order to implement such a strategy in a targeted manner. And once again: I am also concerned with the integral approach in relation to all forest services. Ultimately, the question is how to implement this in the program agreements with the cantons. New priorities are also needed here, and new products may also be required. Finally, the question arises as to whether it might be necessary to amend the law.","non_climate","2025-12-16T22:30:09.221044Z"
