paragraph_id,original_text,final_climate,language
347524_14,"Je vous invite ainsi à avoir la correction et le courage politique de rejeter ces motions. Je vous invite donc à suivre la voie de la raison, qui est celle du Conseil fédéral et de la minorité de la commission.",0,FR
250324_2,"Nun, was ich immerhin sagen kann - es ist vielleicht wichtig, dass Sie das wissen -: Die Kantone können im Rahmen ihrer Konzessionen dann allenfalls Auflagen machen, wenn sie das wollen, also z. B. zeitliche Beschränkungen. Aber das macht nicht der Bundesrat; der Bundesrat muss vielmehr jetzt das umsetzen, was Sie gewollt und ihm in Auftrag gegeben haben. Übrigens wurde die Vernehmlassung schon im letzten Jahr gestartet. Ich kann Ihnen jetzt noch nicht sagen, wann das in Kraft tritt, weil es dazu noch einen Bundesratsentscheid braucht.",0,DE
333629_5,"Alors oui, Suisse Tourisme veut positionner la Suisse comme la destination touristique la plus durable au monde. Vous avez mentionné, Monsieur le conseiller national Clivaz, le programme ""Sustainable"" lancé en 2021. Les mesures concrètes de ce programme sont, je l'ai dit, la promotion du tourisme tout au long de l'année - c'est-à-dire qu'on visite la Suisse même pendant les périodes creuses -, une meilleure gestion du flux de visiteurs qui vont aussi visiter des destinations moins connues et une augmentation de la durée de séjour des clients, qui permet là aussi d'améliorer le bilan CO2 par nuitée.",1,FR
324487_9,"Pertanto, con la delega completa delle approvazioni dei veicoli all'ERA, la nuova legge ferroviaria non solo mina il diritto svizzero delle organizzazioni di persone con disabilità a presentare reclami ma anche la legge svizzera sull'uguaglianza dei disabili.",0,FR
350855_6,"Ich danke Ihnen, wenn die Kommission wirklich mit Ernsthaftigkeit und Tiefgang an das Problem herangeht.",0,DE
219019_4,"Deshalb bin ich froh, wenn Sie der Mehrheit Ihrer Kommission folgen und die Motion ablehnen.",0,DE
194875_1,"Einer der zentralen Streitpunkte in der Differenzbereinigung ist die Frage nach der Unterstützung der Wasserkraft. Unsere Kommission hat bei der Erstberatung eine Subkommission eingesetzt, um der Frage nach der Unterstützung der Wasserkraft nachzugehen. Man kam damals zum Schluss, dass für die bestehende Wasserkraft keine Massnahmen nötig respektive möglich seien. Man hat aber eine Förderung für den Zubau beschlossen; die entsprechende Bestimmung in Artikel 30 wurde vom Ständerat bestätigt.",1,DE
229977_1,"Herzlich willkommen in einer der kompliziertesten Fahnen, die ich in den letzten Monaten gesehen habe! Ich fühle mich nicht ganz unschuldig daran, dass wir eine so komplizierte Fahne haben, aber ich bin auch nicht der Hauptschuldige. Es gibt einen weiteren wichtigen Grund, weshalb das so ist: Es ist ein relativ kompliziert aufgebautes Gesetz - das ist halt so. Hier geht es um Schusswaffen; es geht um den Besitz und das Eigentum sowie um die Art und Weise, wie man mit Schusswaffen umgeht.",0,DE
289475_1,"Ich möchte zu einem Punkt von Kollege Engler kurz Stellung nehmen. Mit ""unnötiger Verdoppelung"" treffen Sie mich natürlich. Sie wissen aus meinem Votum von vorhin, dass ich dies in Gesetzen gar nicht mag.",0,DE
251962_10,"Ich danke Ihnen für die Unterstützung dieses Anliegens, das der Mehrsprachigkeit der Schweiz auch auf den Autobahnen zum Durchbruch verhelfen soll.",0,FR
316616_4,"Angesichts dieser Situation erachtet Ihre Kommission die derzeitige Praxis des Staatssekretariats für Migration und die geltenden Grundlagen, die das SEM zusammen mit Gesundheitsfachpersonen und in Absprache mit den Kantonen ausgearbeitet hat, als ausreichend. Die flexible Praxis der Schweiz hat sich zudem bewährt. Diese Praxis wird einerseits dem Schutz der Gesundheit der schwangeren Frau und des ungeborenen Kindes bzw. der Mutter und des neugeborenen Kindes und andererseits dem allgemeinen Interesse an einem tatsächlichen Vollzug der Wegweisung gerecht. Die Kommission hat zudem von der Tatsache Kenntnis genommen, dass sich mit dieser Praxis gemäss Angaben des SEM in den letzten sechs Jahren keine Zwischenfälle ereignet haben.",0,DE
263455_18,"Wenn wir hier eine Sonderregelung für eine bestimmte Branche schaffen und von Verfassung und Gesetz abweichen wollen - das hat Ständerat Fässler eingehend beleuchtet -, dann sind wir sofort auch mit anderen Wünschen konfrontiert. Sie kennen die Wünsche in den Kantonen, mit den Kontingenten, die man für Drittstaatsangehörige gerne erhöhen würde; gerade aus der Gastrobranche kommt dieser Ruf immer wieder.",0,DE
232768_1,"Vous savez, j'ai la chance d'être actif dans passablement d'associations ou de sociétés et, aujourd'hui, dans toutes ces associations et dans toutes ces sociétés, il y a une volonté de renforcer la part de personnes de sexe féminin. Dernier exemple en date: il y a une dizaine de jours, j'ai quitté la présidence d'une caisse d'allocations familiales pour laisser la place à une dame que nous avions fait entrer au conseil d'administration.",0,FR
237453_1,"Bei Artikel 59c Absatz 2 geht es um eine Präzisierung des Nationalrates, die wir für korrekt halten, denn eine Bewilligungsfähigkeit besteht nur betreffend weitere Staaten, aber nicht betreffend den Herkunftsstaat. In diesem Sinne ist das jetzt so bereinigt.",0,DE
195261_5,"Ich komme zur Problematik der schematischen Darstellung. Sie muss ja schematisch sein, sonst können wir das Ordnungsbussenverfahren nicht gut bei all diesen Gesetzen anwenden. Frau Bundesrätin, wie lange geht es, bis der Bundesrat beantragt, dass wir den Betrag von 300 Franken erhöhen? In der Vernehmlassung war ja ganz klar, dass man diesen Betrag beibehalten möchte. Wie lange geht es, bis auch diese Frage wieder im Raum steht? Und wie lange geht es, Frau Bundesrätin, bis bei verschiedenen Gesetzgebungen die Frage der Registrierung aufgeworfen wird?",0,DE
307733_9,"Ich bin froh, dass dank der SVP die Grimselstaumauer endlich erhöht werden kann, das ist das Verdienst der SVP. Und ich bin froh, dass es - falls Sie so vernünftig bleiben, aber davon gehe ich aus - eine Solarpflicht nur für Dächer von Gebäuden mit einer Gebäudefläche von mehr als 300 Quadratmetern gibt. Sie sehen aber, dass die SVP bereit ist, konstruktiv mit Ihnen mitzuarbeiten, eine Lösung zu suchen und nicht immer alles zu torpedieren. Ich möchte auch nicht immer recht haben, aber wenn wir es haben, dann ist das halt so, auch wenn unsere Kassandra-Rufe ja nie gehört werden.",1,DE
242809_1,"Ja, Herr Kollege Cramer, ich kann Ihnen Recht geben. Manchmal muss man aber auch in Gesetzen evidente Rechtsgrundsätze festlegen, damit die Richter ihr Ermessen, das sie eigentlich schon hätten, schlussendlich dann auch wahrnehmen. Die Praxis in diesem Bereich ist eben so, dass sich Entscheidbehörden oftmals sklavisch an die Gutachten der Eidgenössischen Natur- und Heimatschutzkommission gehalten haben. Nun wird mit dieser Gesetzesänderung verdeutlicht, dass eine solche Expertise, ein solches Gutachten der Natur- und Heimatschutzkommission nur ein Beweiselement unter vielen ist und allenfalls auch durch ein Gegengutachten entsprechend ins rechte Licht gerückt werden kann.",0,DE
303931_2,"Depuis plusieurs années, la présence du loup sur le territoire suisse est une réalité. Il avait été observé dans les régions alpines et aux frontières de l'Italie ou de l'Autriche mais, actuellement, sa présence devient inquiétante dans le Jura vaudois, où plusieurs meutes sont présentes. Elles s'attaquent aux bovins: des veaux et des génisses ont été attaqués et en partie dévorés. La présence de meutes de loups dans des régions peuplées est aussi un danger pour la population comme pour le jeune bétail qui y pâture. De ces faits, la cohabitation est difficile et dangereuse.",0,FR
287798_15,"A l'article 14, la commission a préféré le projet du Conseil fédéral à la décision du Conseil des Etats.",0,FR
362370_4,"Un consensus sur cette question pourrait, à mon avis, prendre la forme suivante[NB]: un plan de sortie doit combiner des mesures concrètes, des jalons mesurables et un suivi rigoureux. Certains pays autour de nous ont fait ce pas, par exemple les Pays-Bas ou l'Allemagne. Tous les milieux concernés - scientifiques, de la protection des animaux, mais aussi de l'industrie - doivent participer à la définition du plan et à sa mise en oeuvre. De plus, il doit être dynamique plutôt que figé. L'objectif n'est pas de poser des jalons à l'avance, mais de suivre l'évolution de la science et de la technique pour déployer ce plan.",0,FR
282813_1,"Frau Bundesrätin, ich kenne Sie als eine Frau, die sich immer mit sehr viel Herzblut für die Gleichstellung und für die Gleichberechtigung eingesetzt hat. Setzen Sie sich mit gleich viel Herzblut ein für die Gleichberechtigung von Männern in einer Berufsgruppe? Und geben Sie mir recht, wenn ich sage, dass Swiss-Piloten bis 65 arbeiten und fliegen dürfen, Privatpiloten aber nur bis 60? Wo ist eigentlich die Gleichberechtigung für diese Piloten, die dafür sorgt, dass auch sie bis 65 arbeiten dürfen, wie jeder andere in der Schweiz auch?",0,DE
296237_10,"Je tiens également à préciser que les alinéas 2 et 3, aussi bien de l'initiative populaire que du contre-projet direct, prennent en considération les émissions du transport aérien au sein de l'objectif suisse de réduction. Tous les carburants d'aviation mis en circulation en Suisse devraient être inclus. Le transport aérien transfrontalier n'est toutefois pas compris dans le champ d'application. A l'alinéa 4 des deux textes, la CEATE-N approuve le fait que la politique climatique doit conduire à un renforcement de notre économie et doit être accueillie favorablement sur le plan social.",1,FR
229444_9,"C'est donc dire si l'essentiel des demandes figurant dans cette motion, déposée en 2016, ont été concrétisées par notre législation, ceci tout en respectant totalement notre ordre constitutionnel.",0,FR
308790_3,"Les membres de la commission ont eu l'occasion de nous indiquer les motifs pour lesquels nous devrions appuyer la majorité ou la minorité; vous avez entendu les différents arguments. Après les avoir écoutés attentivement, je vous propose de soutenir la proposition de la minorité Stark car elle crée, à mon sens, une plus grande sécurité de planification et se base sur les résultats de la table ronde sur l'énergie hydraulique, qui sont largement soutenus par les milieux concernés.",1,FR
265587_19,"Nous comprenons bien la volonté d'avoir plus d'informations; elles ont été données. Cela justifie aujourd'hui le fait de mener la discussion et de prendre des décisions quant au niveau que vous souhaitez donner à cet élément. Aujourd'hui, il nous paraît que ce projet est manifestement prêt pour être discuté. Nous aurions souhaité, bien sûr, qu'il soit discuté plus tôt, mais cela n'a pas été possible en raison de la crise sanitaire. Aujourd'hui, il est temps d'en discuter, les éléments sont prêts. C'est à vous de mener la discussion, de prendre des décisions. Dans le domaine de la culture, c'est ce que tout le monde attend du Parlement.",0,FR
218011_1,"Ich habe hier keine ""strong feelings"". Wir sagen ja, ein weiterer Prüfauftrag sei nicht nötig, weil wir diese Frage ohnehin prüfen, wie wir in der Stellungnahme geschrieben haben. Eine solche Regelung ist in der heutigen Gesetzgebung bis 2020 nicht möglich, weil natürlich der ganze Mechanismus mit den Reduktionen in Kraft ist und das mit der Wirtschaft so abgesprochen ist. Das Anliegen ist im Moment auch ein bisschen wesensfremd, weil das CO2 ja dort bilanziert wird, wo es ausgestossen wird. Wenn man sich jetzt einfach als Bezüger an eine Fernwärmeleitung hängt, reduziert man eigentlich nichts.",1,DE
219622_7,"Du côté des chances, nous considérons que la numérisation des activités économiques ouvre un vaste potentiel d'amélioration de l'efficacité dans la gestion de l'énergie et des ressources, par exemple en optimisant les processus de production ou encore les transports et les flux de marchandises. D'après les prévisions de la ""Global e-Sustainability Initiative"", la numérisation pourrait nous permettre d'épargner, d'ici à 2020, déjà près de 16 pour cent des émissions mondiales de CO2. Du côté des risques, un effet rebond n'est pas à exclure. Il s'agit en particulier de prévenir une consommation électrique excessive en lien avec les supports informatiques de la numérisation.",1,FR
